t,power,traffic,sec,controller,load_bin,load_bin_label
84,0.8201916217803952,92.72699737548828,0.0088452300300323,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
85,0.8196293115615844,101.9574966430664,0.008038931305178559,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
86,0.8194049596786496,119.3082275390625,0.006867966917121199,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
87,0.8195735812187191,88.71131134033203,0.009238659296496109,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
88,0.8195191621780396,69.21646881103516,0.011839944687374515,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
89,0.8196284770965576,83.45687866210938,0.009820981688219797,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
90,0.8194787502288816,78.56983184814453,0.010429941504936974,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
91,0.8194868564605712,88.63238525390625,0.009245907735789547,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
92,0.8195492029190063,75.12908935546875,0.010908547008221527,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
93,0.8197300434112548,75.8048324584961,0.01081369111738444,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
94,0.8198044896125792,81.22835540771484,0.010092590025954366,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
95,0.8196727633476256,95.57491302490234,0.008576233421568035,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
96,0.8205490708351132,99.05850982666016,0.008283478847713034,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
97,0.8208091855049132,92.4367218017578,0.008879687309392495,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
98,0.82088965177536,144.76991271972656,0.005670305634324696,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
99,0.8210375308990476,173.03965759277344,0.004744794010349083,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
100,0.8212706446647644,183.64317321777344,0.0044721000529154425,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
101,0.8210391998291016,204.8489990234375,0.00400802153656198,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
102,0.820870280265808,243.32659912109372,0.0033735328699403488,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
103,0.820592939853668,205.1043701171875,0.004000855463902684,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
104,0.8205466270446776,181.0352020263672,0.004532525265031978,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
105,0.8206658363342284,148.88189697265625,0.005512193577738685,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
106,0.8204479813575744,144.54718017578125,0.005675987455167525,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
107,0.8203816413879392,156.44606018066406,0.005243862583951054,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
108,0.8199812173843384,136.0037384033203,0.006029107927553261,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
109,0.8198498487472532,130.83181762695312,0.006266440867503113,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
110,0.8200137615203856,107.83934020996094,0.00760403170052632,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
111,0.8199351429939268,101.242431640625,0.008098730242912458,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
112,0.8201082348823544,109.5398178100586,0.0074868504556436025,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
113,0.820059299468994,105.47917175292967,0.007774608824099124,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
114,0.8203130960464476,114.6247787475586,0.007156507563282163,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
115,0.8201966881752012,111.96395111083984,0.007325542552202711,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
116,0.8206387758255004,126.2999267578125,0.006497539601896391,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
117,0.8207695484161376,119.59820556640624,0.006862724608024406,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
118,0.820496082305908,153.53518676757812,0.00534402634067184,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
119,0.8208366632461548,168.0965118408203,0.004883127283589617,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
120,0.820704996585846,139.9558563232422,0.0058640275451592744,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
121,0.8211010694503784,176.59170532226562,0.004649714820704263,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
122,0.8211041688919064,160.74717712402344,0.005108047205447277,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
123,0.820740818977356,214.6936492919922,0.0038228462820579976,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
124,0.8208307027816772,215.1798248291016,0.003814626689252075,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
125,0.8209315538406372,164.7841339111328,0.004981860415538313,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
126,0.8207828998565672,175.8147735595703,0.004668452390199541,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
127,0.8209186196327208,189.42034912109372,0.004333845985617518,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
128,0.820921003818512,169.7100830078125,0.004837196407362085,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
129,0.8207451105117796,187.6143341064453,0.004374639679962405,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
130,0.8211095333099364,187.94610595703125,0.004368856322554833,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
131,0.8212015032768248,165.27438354492188,0.004968716177686548,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
132,0.821158707141876,216.0363311767578,0.0038010213498303478,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
133,0.821442365646362,231.2188873291016,0.0035526611823764012,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
134,0.8215359449386596,224.0286102294922,0.0036671028048475066,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
135,0.8215016126632688,276.9537658691406,0.0029662048829169002,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
136,0.82161545753479,299.0990600585937,0.00274696770151613,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
137,0.821566879749298,290.7749938964844,0.0028254385590040627,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
138,0.821650683879852,319.28912353515625,0.0025733751115057375,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
139,0.8213883042335508,306.7967224121094,0.002677304691443895,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
140,0.8212496638298032,328.66424560546875,0.0024987496352604113,Rule-based baseline,"(320.0, 400.0]","(320, 400]"
141,0.8212591409683228,265.4051818847656,0.003094359858146626,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
142,0.8209695816040036,239.5912628173828,0.0034265422367665763,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
143,0.8206528425216671,241.27301025390625,0.003401345395649701,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
144,0.8207225203514096,194.81544494628903,0.004212820603508537,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
145,0.8206086754798888,155.0421600341797,0.005292809873772284,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
146,0.8205038309097288,162.7118682861328,0.005042679673905856,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
147,0.8204410076141356,150.38388061523438,0.005455644609366613,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
148,0.8201919198036192,140.64842224121094,0.005831504589486233,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
149,0.8195720314979552,135.4528045654297,0.00605060953981256,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
150,0.819539964199066,119.32405090332033,0.00686818757823668,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
151,0.6716905832290648,83.3116683959961,0.008062383051031852,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
152,0.5054034590721128,80.40553283691406,0.006285680117277735,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
153,0.5473094582557676,74.48958587646484,0.00734746276027682,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
154,0.4934902489185332,54.76216506958008,0.009011518231456172,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
155,0.5085023641586304,59.2230224609375,0.008586227838912306,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
156,0.4646859467029568,53.61891555786133,0.008666455519815656,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
157,0.4526638090610504,55.065425872802734,0.008220472317905467,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
158,0.2680957019329068,50.95166015625,0.00526176578173814,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
159,0.3023274838924408,49.90972518920898,0.006057486446705727,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
160,0.854276359081268,33.689598083496094,0.02535727368916764,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
161,0.636447548866272,36.130592346191406,0.01761519829976884,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
162,0.3225443065166472,94.31413269042967,0.003419893682056588,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
163,0.4257221519947052,69.67963409423828,0.006109707054703199,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
164,0.2276145964860916,40.35557174682617,0.005640227275530862,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
165,0.2283230572938916,47.79618835449219,0.004777013924216665,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
166,0.2252249270677564,29.732046127319336,0.007575157326989619,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
167,0.2173538953065872,27.38720703125,0.00793632936204765,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
168,0.3095433413982388,23.44199562072754,0.013204649740849662,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
169,0.236428454518318,22.69793128967285,0.01041629968392268,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
170,0.2252168208360672,38.34646224975586,0.005873209877072847,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
171,0.4050919711589812,26.63479423522949,0.015209127113254416,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
172,0.4212311804294584,28.0002384185791,0.015043842632066923,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
173,0.768496751785278,46.25689315795898,0.016613669862370558,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
174,0.7732489705085752,47.45170211791992,0.016295494913691647,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
175,0.6295694708824155,85.04790496826172,0.00740252768269082,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
176,0.7916592359542844,85.52470397949219,0.009256497820139957,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
177,0.7771210074424744,68.78471374511719,0.011297873686326705,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
178,0.8067576885223388,87.43982696533203,0.009226432811242873,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
179,0.8199342489242551,85.92961883544922,0.009541928150459818,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
180,0.8195255994796752,89.05438995361328,0.009202528925374149,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
181,0.8191854953765868,105.4351806640625,0.007769565056152131,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
182,0.8192937970161436,79.13188934326172,0.01035352250294664,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
183,0.8194222450256348,54.21966171264648,0.015113009176789247,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
184,0.8193629384040833,61.173770904541016,0.013394023717822843,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
185,0.5572758316993712,70.55815124511719,0.007898107048800208,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
186,0.6791856288909912,66.0616455078125,0.01028108857522585,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
187,0.6338673830032348,60.3840446472168,0.010497266069315064,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
188,0.5581344366073608,75.49118041992188,0.00739337275563479,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
189,0.774092137813568,69.34428405761719,0.01116302732566084,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
190,0.8995175957679749,60.4849853515625,0.014871750245777943,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
191,0.8743956089019772,85.60704803466797,0.01021406097951043,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
192,0.82045578956604,99.12348175048828,0.008277108260091948,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
193,0.8207449316978452,96.50794219970705,0.008504428889380428,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
194,0.8210132122039792,136.62521362304688,0.006009236439103983,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
195,0.820913016796112,165.25746154785156,0.0049674792841859685,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
196,0.820898711681366,201.201171875,0.004079989713933499,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
197,0.8209813237190244,186.8415679931641,0.0043939971845508245,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
198,0.8207548856735228,184.8816070556641,0.004439353912725403,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
199,0.8206959962844848,196.5148468017578,0.004176254413552756,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
200,0.8205204010009765,166.40164184570312,0.004930963372115094,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
201,0.8206498622894284,159.748779296875,0.005137127594348271,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
202,0.820229351520538,142.14773559570312,0.005770259709612512,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
203,0.8197686076164244,154.7196044921875,0.005298414575884068,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
204,0.8196867108345032,121.4508819580078,0.006749121106571409,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
205,0.8201022744178772,97.3636703491211,0.008423082978252578,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
206,0.8198290467262268,93.29705810546876,0.008787297942443602,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
207,0.8202390670776364,114.29834747314452,0.007176298566086962,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
208,0.8203918933868408,100.2348175048828,0.008184699825954954,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
209,0.8201497793197632,122.0044403076172,0.006722294510362653,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
210,0.8201795816421508,131.6180877685547,0.006231511151297113,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
211,0.82044780254364,116.93319702148438,0.007016380492811614,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
212,0.8205736279487608,118.62008666992188,0.006917661679274688,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
213,0.8204838633537292,135.99227905273438,0.006033312104693578,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
214,0.8204209804534912,147.06065368652344,0.005578793238620523,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
215,0.8206337094306944,138.88687133789062,0.00590864853909926,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
216,0.8206657171249389,133.8757781982422,0.006130053757071004,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
217,0.820781111717224,152.9968719482422,0.005364692109488936,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
218,0.8207316994667052,156.42881774902344,0.005246678401568556,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
219,0.8206861615180968,169.4835662841797,0.004842275741012083,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
220,0.8204658627510067,163.75152587890625,0.005010431862221172,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
221,0.8206277489662168,158.65945434570312,0.005172258737119761,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
222,0.8203251361846924,137.4329833984375,0.005968910198263358,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
223,0.8206320405006408,152.3700714111328,0.005385782344922376,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
224,0.8208380937576292,127.01263427734376,0.00646264915634498,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
225,0.82095593214035,152.820556640625,0.0053720255323432805,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
226,0.8208880424499512,176.77700805664062,0.004643635795594712,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
227,0.8208995461463928,192.86590576171875,0.004256322769461362,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
228,0.8209156990051268,183.42355346679688,0.004475519547459471,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
229,0.8206936717033384,184.990478515625,0.004436410340081473,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
230,0.820800960063934,187.21275329589844,0.004384321824307664,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
231,0.8209648728370664,159.4888916015625,0.005147473686681659,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
232,0.8211840987205504,171.99127197265625,0.00477456843770017,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
233,0.8212605118751524,194.13833618164065,0.004230285105084864,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
234,0.8212780356407164,228.26318359375,0.003597943490976543,Rule-based baseline,"(160.0, 240.0]","(160, 240]"
235,0.8213050365447996,241.51046752929688,0.0034007016132547945,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
236,0.8212922811508176,244.6593475341797,0.0033568808607898396,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
237,0.8213863372802732,249.58541870117188,0.0032910029021515773,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
238,0.8212538361549376,247.23959350585935,0.0033216922278084668,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
239,0.8206851482391356,265.0201416015625,0.0030966897205608355,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
240,0.8206527829170224,240.3233795166016,0.0034147854635188813,Rule-based baseline,"(240.0, 320.0]","(240, 320]"
241,0.8205499053001404,158.54978942871094,0.0051753452858988875,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
242,0.8204792737960812,155.03573608398438,0.005292194525729343,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
243,0.8204095959663388,144.84698486328125,0.005663974274236432,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
244,0.8206627368927,138.514404296875,0.005924746534907596,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
245,0.820532500743866,132.9854736328125,0.006170091201159657,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
246,0.820030093193054,156.1044464111328,0.005253086071829997,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
247,0.8197675347328184,143.25057983398438,0.005722612332060795,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
248,0.8196085691452024,110.40299224853516,0.007423789450381288,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
249,0.8195783495903012,97.31256103515624,0.008422122908616197,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
250,0.6655336022377012,86.71900939941406,0.007674598762681416,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
251,0.6443406939506529,83.89701080322266,0.007680138872431703,Rule-based baseline,"(80.0, 160.0]","(80, 160]"
252,0.6258313059806824,73.62907409667969,0.008499785087055772,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
253,0.6301015615463256,70.73995971679688,0.008907293191414001,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
254,0.5787548422813416,68.29297637939453,0.00847458806109327,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
255,0.4586779177188872,68.8512954711914,0.006661863289279809,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
256,0.3633593022823332,62.69630813598633,0.005795545432981768,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
257,0.489883869886398,50.40756607055664,0.009718459113869853,Rule-based baseline,"(-0.001, 80.0]","[0, 80]"
